filename,talknet_score,face_reco_score
/raid/nayak/cropped/pycrop/2017-01-28_0006/001-00000.avi,2.0018112697189214,1.0
/raid/nayak/cropped/pycrop/2017-01-28_0006/002-00001.avi,-1.4902083253280984,0.6
/raid/nayak/cropped/pycrop/2020-06-27_0036/001-00000.avi,2.2812189112452925,1.0
/raid/nayak/cropped/pycrop/2015-08-29_0020/001-00000.avi,2.2476881692165973,1.0
/raid/nayak/cropped/pycrop/2015-11-07_0019/002-00000.avi,1.853658190504306,0.20833333333333334
/raid/nayak/cropped/pycrop/2013-06-22_0017/001-00000.avi,3.043292673721122,0.09090909090909091
/raid/nayak/cropped/pycrop/2014-09-13_0021/001-00000.avi,2.2750117040719844,0.0
/raid/nayak/cropped/pycrop/2014-02-15_0044/001-00000.avi,3.574930516630411,1.0
/raid/nayak/cropped/pycrop/2020-12-05_0013/001-00000.avi,2.852559512670684,1.0
/raid/nayak/cropped/pycrop/2015-10-10_0009/001-00000.avi,1.8122903197426947,0.0
/raid/nayak/cropped/pycrop/2015-10-10_0009/002-00001.avi,-1.763505729981537,0.0
/raid/nayak/cropped/pycrop/2016-11-26_0029/001-00000.avi,2.6049128454263792,1.0
/raid/nayak/cropped/pycrop/2015-02-07_0008/001-00000.avi,2.514999993030841,1.0
/raid/nayak/cropped/pycrop/2015-02-07_0008/003-00002.avi,2.2277960179369916,1.0
/raid/nayak/cropped/pycrop/2015-02-07_0008/002-00001.avi,-1.323168313404908,0.0
/raid/nayak/cropped/pycrop/2016-10-22_0023/001-00000.avi,2.2976160369341887,0.0
/raid/nayak/cropped/pycrop/2016-10-22_0023/003-00002.avi,2.8239019529258504,0.0
/raid/nayak/cropped/pycrop/2016-10-22_0023/002-00001.avi,-1.859364252155999,0.0
/raid/nayak/cropped/pycrop/2016-02-20_0004/001-00000.avi,2.374446459362001,1.0
/raid/nayak/cropped/pycrop/2016-02-20_0004/003-00002.avi,2.3372563111778484,0.9814814814814815
/raid/nayak/cropped/pycrop/2016-02-20_0004/002-00001.avi,-1.8758703490319077,0.05555555555555555
/raid/nayak/cropped/pycrop/2015-05-09_0038/002-00002.avi,1.875481489419385,1.0
/raid/nayak/cropped/pycrop/2015-05-09_0038/001-00001.avi,ERR_short_duration,0.0
/raid/nayak/cropped/pycrop/2015-05-09_0038/001-00000.avi,-1.6903888804382747,0.0
/raid/nayak/cropped/pycrop/2021-02-20_0001/001-00000.avi,1.4848484772135213,1.0
/raid/nayak/cropped/pycrop/2017-03-11_0041/001-00000.avi,-1.6526811802732768,0.0
/raid/nayak/cropped/pycrop/2017-03-11_0041/002-00001.avi,2.2321121995057607,1.0
/raid/nayak/cropped/pycrop/2016-09-03_0017/001-00000.avi,2.9587058849866485,0.0
/raid/nayak/cropped/pycrop/2014-03-01_0014/001-00000.avi,2.945210084402594,0.0
/raid/nayak/cropped/pycrop/2018-01-27_0029/001-00000.avi,2.896740739355209,1.0
/raid/nayak/cropped/pycrop/2014-11-01_0006/001-00000.avi,2.510798057951559,1.0
/raid/nayak/cropped/pycrop/2020-07-11_0041/001-00000.avi,2.975163929937967,1.0
/raid/nayak/cropped/pycrop/2020-12-31_0114/001-00001.avi,-1.5779166684796413,0.7083333333333334
/raid/nayak/cropped/pycrop/2020-12-31_0114/001-00000.avi,2.669902769476175,1.0
/raid/nayak/cropped/pycrop/2020-10-10_0016/001-00000.avi,2.799352935729366,1.0
/raid/nayak/cropped/pycrop/2020-08-21_0003/001-00000.avi,1.6387407335721782,1.0
/raid/nayak/cropped/pycrop/2016-10-29_0019/001-00000.avi,2.751171875970128,1.0
/raid/nayak/cropped/pycrop/2016-10-29_0019/002-00001.avi,-1.4975520827497046,0.0
/raid/nayak/cropped/pycrop/2015-02-14_0028/001-00000.avi,2.5427672894814477,0.03773584905660377
/raid/nayak/cropped/pycrop/2020-09-12_0025/001-00000.avi,2.272722774206756,1.0
/raid/nayak/cropped/pycrop/2016-09-03_0024/001-00000.avi,2.6726608167796395,1.0
/raid/nayak/cropped/pycrop/2016-09-03_0024/002-00001.avi,-1.5971052813948245,0.0
/raid/nayak/cropped/pycrop/2014-07-05_0001/001-00000.avi,3.2146643611800823,0.896551724137931
/raid/nayak/cropped/pycrop/2015-05-23_0025/001-00000.avi,2.9355158707260025,1.0
/raid/nayak/cropped/pycrop/2016-10-01_0002/001-00000.avi,2.571362902543918,1.0
/raid/nayak/cropped/pycrop/2016-10-01_0002/002-00001.avi,-1.8241666570305826,0.0
/raid/nayak/cropped/pycrop/2014-04-26_0009/001-00000.avi,1.6554999971354913,1.0
/raid/nayak/cropped/pycrop/2014-11-29_0020/001-00000.avi,1.439557809103914,0.3
/raid/nayak/cropped/pycrop/2015-05-23_0004/001-00000.avi,2.7349412670000706,1.0
/raid/nayak/cropped/pycrop/2016-10-08_0020/002-00000.avi,2.3750413190891595,1.0
/raid/nayak/cropped/pycrop/2016-04-30_0037/001-00000.avi,2.685497966282282,1.0
/raid/nayak/cropped/pycrop/2017-04-29_0010/001-00000.avi,2.0438834387297726,1.0
/raid/nayak/cropped/pycrop/2017-04-29_0010/002-00001.avi,-1.7312500063743856,0.0
/raid/nayak/cropped/pycrop/2015-02-28_0023/001-00000.avi,1.975992366000441,0.9090909090909091
/raid/nayak/cropped/pycrop/2013-09-14_0019/001-00000.avi,2.533477526139768,1.0
/raid/nayak/cropped/pycrop/2016-02-06_0007/001-00000.avi,-1.7651932380625592,1.0
/raid/nayak/cropped/pycrop/2016-02-06_0007/002-00001.avi,2.312575761725505,0.0
/raid/nayak/cropped/pycrop/2014-02-08_0032/001-00000.avi,2.121803917376434,1.0
/raid/nayak/cropped/pycrop/2013-06-01_0004/001-00000.avi,1.9410676960561735,0.2692307692307692
/raid/nayak/cropped/pycrop/2013-06-01_0004/002-00001.avi,2.3893028805139833,0.9827586206896551
/raid/nayak/cropped/pycrop/2014-11-29_0024/001-00000.avi,2.415448716765222,0.13333333333333333
/raid/nayak/cropped/pycrop/2017-03-04_0027/001-00000.avi,2.5914072333225895,1.0
/raid/nayak/cropped/pycrop/2013-04-20_0008/001-00001.avi,ERR_short_duration,0.0
/raid/nayak/cropped/pycrop/2013-04-20_0008/001-00000.avi,2.762709825485945,0.0
/raid/nayak/cropped/pycrop/2015-02-21_0007/001-00000.avi,2.3932598098674243,1.0
/raid/nayak/cropped/pycrop/2013-05-18_0012/001-00000.avi,2.909619557447192,1.0
/raid/nayak/cropped/pycrop/2016-05-21_0045/001-00000.avi,1.8709469627334991,1.0
/raid/nayak/cropped/pycrop/2016-05-14_0017/001-00000.avi,1.4760999970386428,0.6
/raid/nayak/cropped/pycrop/2016-05-14_0017/002-00001.avi,-1.9432075358786673,1.0
/raid/nayak/cropped/pycrop/2014-03-08_0017/001-00000.avi,1.961700000703335,1.0
/raid/nayak/cropped/pycrop/2016-09-17_0020/001-00001.avi,ERR_short_duration,0.0
/raid/nayak/cropped/pycrop/2016-09-17_0020/001-00000.avi,2.688865742459893,0.07692307692307693
/raid/nayak/cropped/pycrop/2016-01-30_0007/001-00000.avi,-2.1428306800663157,1.0
/raid/nayak/cropped/pycrop/2016-01-30_0007/002-00001.avi,1.6345454407460762,0.0
/raid/nayak/cropped/pycrop/2015-08-22_0026/001-00000.avi,1.6213095151863637,1.0
/raid/nayak/cropped/pycrop/2013-07-06_0010/001-00000.avi,2.670911440027218,1.0
/raid/nayak/cropped/pycrop/2015-01-10_0046/001-00000.avi,0.9295652198258806,1.0
/raid/nayak/cropped/pycrop/2014-12-31_0019/001-00000.avi,1.7758986950894589,1.0
/raid/nayak/cropped/pycrop/2015-03-21_0034/001-00000.avi,2.491841090131955,1.0
/raid/nayak/cropped/pycrop/2017-02-18_0020/001-00000.avi,1.0984567944144392,1.0
/raid/nayak/cropped/pycrop/2017-02-18_0020/002-00001.avi,-1.7874305628240108,0.0
/raid/nayak/cropped/pycrop/2016-11-05_0030/001-00000.avi,2.900641032976982,0.0
/raid/nayak/cropped/pycrop/2016-11-05_0030/003-00002.avi,2.6751166643102966,0.0
/raid/nayak/cropped/pycrop/2016-11-05_0030/002-00001.avi,-1.6545282912329307,1.0
/raid/nayak/cropped/pycrop/2018-02-10_0007/002-00002.avi,-2.090476161525363,0.0
/raid/nayak/cropped/pycrop/2018-02-10_0007/001-00001.avi,ERR_short_duration,0.0
/raid/nayak/cropped/pycrop/2018-02-10_0007/001-00000.avi,1.7979303946275085,1.0
/raid/nayak/cropped/pycrop/2014-04-26_0027/001-00000.avi,1.9321486856526655,0.0
/raid/nayak/cropped/pycrop/2017-03-18_0008/001-00000.avi,2.0445267507507476,0.0
/raid/nayak/cropped/pycrop/2017-07-15_0003/005-00005.avi,2.1949014366914823,1.0
/raid/nayak/cropped/pycrop/2017-07-15_0003/004-00004.avi,ERR_short_duration,0.0
/raid/nayak/cropped/pycrop/2017-07-15_0003/001-00000.avi,1.685054343457644,1.0
/raid/nayak/cropped/pycrop/2017-07-15_0003/004-00003.avi,-1.4435802451990267,0.045454545454545456
/raid/nayak/cropped/pycrop/2017-07-15_0003/003-00002.avi,2.081434101120446,1.0
/raid/nayak/cropped/pycrop/2017-07-15_0003/002-00001.avi,-1.6208249154516345,0.0
/raid/nayak/cropped/pycrop/2016-05-14_0019/001-00000.avi,2.7597141047826357,1.0
/raid/nayak/cropped/pycrop/2014-05-17_0001/001-00001.avi,-2.3552777749796707,0.0
/raid/nayak/cropped/pycrop/2014-05-17_0001/001-00000.avi,2.04312120441686,0.45454545454545453
/raid/nayak/cropped/pycrop/2014-08-23_0051/002-00002.avi,ERR_short_duration,0.0
/raid/nayak/cropped/pycrop/2014-08-23_0051/001-00000.avi,-1.86452380809046,0.0
/raid/nayak/cropped/pycrop/2014-08-23_0051/002-00001.avi,2.4691693083697523,0.0
/raid/nayak/cropped/pycrop/2017-02-11_0020/001-00000.avi,2.858076924859332,1.0
/raid/nayak/cropped/pycrop/2015-11-21_0025/002-00002.avi,-0.3774561429232882,0.0
/raid/nayak/cropped/pycrop/2015-11-21_0025/001-00000.avi,2.894178747713278,1.0
/raid/nayak/cropped/pycrop/2015-11-21_0025/002-00001.avi,-1.4190131527812857,0.0
/raid/nayak/cropped/pycrop/2017-12-31_0029/001-00000.avi,2.181709405847764,1.0
/raid/nayak/cropped/pycrop/2014-03-08_0045/002-00002.avi,-1.8260605881611505,1.0
/raid/nayak/cropped/pycrop/2014-03-08_0045/001-00001.avi,-1.6132835863538049,0.0
/raid/nayak/cropped/pycrop/2014-03-08_0045/001-00000.avi,2.699278618565839,0.0
/raid/nayak/cropped/pycrop/2014-03-22_0027/001-00000.avi,2.3040384603731145,1.0
/raid/nayak/cropped/pycrop/2015-05-02_0019/001-00000.avi,3.3167647036705534,1.0
/raid/nayak/cropped/pycrop/2020-07-11_0038/001-00000.avi,2.1380434621546582,1.0
/raid/nayak/cropped/pycrop/2015-02-28_0004/001-00000.avi,2.764351851711756,1.0
/raid/nayak/cropped/pycrop/2016-06-18_0020/001-00000.avi,2.2580440761629217,1.0
/raid/nayak/cropped/pycrop/2015-03-14_0003/001-00000.avi,1.4364705884865687,1.0
/raid/nayak/cropped/pycrop/2015-03-14_0003/003-00002.avi,2.318862917982158,1.0
/raid/nayak/cropped/pycrop/2015-03-14_0003/002-00001.avi,-1.7301374517560415,0.0
/raid/nayak/cropped/pycrop/2016-09-24_0008/001-00000.avi,2.0430222206910456,1.0
/raid/nayak/cropped/pycrop/2016-09-24_0008/003-00002.avi,0.6572173873540283,1.0
/raid/nayak/cropped/pycrop/2016-09-24_0008/002-00001.avi,-1.4841089080072476,0.047619047619047616
/raid/nayak/cropped/pycrop/2014-05-03_0007/001-00000.avi,2.8757818688859897,1.0
/raid/nayak/cropped/pycrop/2013-06-15_0009/001-00000.avi,2.3670192297452535,0.0
/raid/nayak/cropped/pycrop/2013-06-15_0009/003-00002.avi,2.8877468940100552,0.0
/raid/nayak/cropped/pycrop/2013-06-15_0009/002-00001.avi,-1.9047282558204472,1.0
/raid/nayak/cropped/pycrop/2021-01-09_0027/001-00000.avi,3.0649346347216495,1.0
/raid/nayak/cropped/pycrop/2016-10-01_0012/001-00000.avi,1.8790220371342314,1.0
/raid/nayak/cropped/pycrop/2016-10-01_0012/003-00002.avi,2.6507184885981965,1.0
/raid/nayak/cropped/pycrop/2016-10-01_0012/002-00001.avi,-1.6543445672435262,0.0
/raid/nayak/cropped/pycrop/2016-01-30_0022/001-00000.avi,3.6149074030032864,0.0
/raid/nayak/cropped/pycrop/2015-01-10_0028/001-00000.avi,1.3896163072481715,1.0
/raid/nayak/cropped/pycrop/2014-05-24_0025/001-00000.avi,2.6812678929365,1.0
/raid/nayak/cropped/pycrop/2017-10-07_0031/001-00000.avi,3.7712585102944147,1.0
/raid/nayak/cropped/pycrop/2017-10-07_0031/002-00001.avi,-1.2837681162184562,1.0
/raid/nayak/cropped/pycrop/2013-12-21_0008/001-00000.avi,3.1192090341011007,0.0
/raid/nayak/cropped/pycrop/2016-10-22_0010/001-00000.avi,2.012726400330347,1.0
/raid/nayak/cropped/pycrop/2013-08-24_0013/001-00000.avi,1.9991486780113168,1.0
/raid/nayak/cropped/pycrop/2017-03-25_0023/002-00002.avi,-1.9995686186061188,0.8823529411764706
/raid/nayak/cropped/pycrop/2017-03-25_0023/001-00001.avi,-0.7385507294881172,0.0
/raid/nayak/cropped/pycrop/2017-03-25_0023/001-00000.avi,2.9657186551367016,1.0
/raid/nayak/cropped/pycrop/2014-12-06_0022/001-00000.avi,2.466204566471395,1.0
/raid/nayak/cropped/pycrop/2016-12-31_0061/001-00000.avi,0.703232087857,1.0
/raid/nayak/cropped/pycrop/2018-03-03_0016/001-00000.avi,1.493169936201736,0.0
/raid/nayak/cropped/pycrop/2015-02-28_0029/001-00000.avi,2.400333326711799,1.0
/raid/nayak/cropped/pycrop/2016-02-06_0012/001-00000.avi,2.346937193292854,0.9791666666666666
/raid/nayak/cropped/pycrop/2016-02-06_0012/002-00001.avi,-1.3280476026875632,0.0
/raid/nayak/cropped/pycrop/2015-10-24_0003/001-00000.avi,2.3759469657383785,1.0
/raid/nayak/cropped/pycrop/2020-07-11_0043/001-00000.avi,2.5878861638588635,1.0
/raid/nayak/cropped/pycrop/2020-07-11_0027/001-00000.avi,1.1809064358385681,1.0
/raid/nayak/cropped/pycrop/2015-03-21_0031/001-00000.avi,3.3544285775933944,1.0
/raid/nayak/cropped/pycrop/2014-03-29_0003/001-00000.avi,2.424037352229657,1.0
/raid/nayak/cropped/pycrop/2014-06-28_0012/001-00000.avi,1.396858106399173,1.0
/raid/nayak/cropped/pycrop/2015-11-21_0014/001-00000.avi,2.7167647161174058,1.0
/raid/nayak/cropped/pycrop/2015-11-21_0014/002-00001.avi,-1.7314285692004934,0.0
/raid/nayak/cropped/pycrop/2016-04-09_0040/001-00000.avi,2.454954832567486,0.9655172413793104
/raid/nayak/cropped/pycrop/2014-07-12_0021/001-00000.avi,2.4459571625942607,1.0
/raid/nayak/cropped/pycrop/2014-07-12_0021/002-00001.avi,-1.755053757050986,0.07692307692307693
/raid/nayak/cropped/pycrop/2015-11-28_0003/001-00000.avi,2.1926922952392576,1.0
/raid/nayak/cropped/pycrop/2014-06-14_0001/001-00000.avi,2.0767675910707917,1.0
/raid/nayak/cropped/pycrop/2015-03-14_0000/001-00000.avi,1.9565555509731727,0.0
/raid/nayak/cropped/pycrop/2015-03-14_0000/003-00002.avi,2.600460030329533,0.0
/raid/nayak/cropped/pycrop/2015-03-14_0000/002-00001.avi,-1.6678763391990816,1.0
/raid/nayak/cropped/pycrop/2014-09-06_0029/001-00000.avi,1.9006792668827106,1.0
/raid/nayak/cropped/pycrop/2014-09-20_0014/001-00000.avi,1.8148692736676075,1.0
/raid/nayak/cropped/pycrop/2013-11-02_0011/001-00000.avi,3.120603670801703,0.0
/raid/nayak/cropped/pycrop/2020-08-15_0019/001-00000.avi,2.633044877485969,1.0
/raid/nayak/cropped/pycrop/2015-01-24_0010/001-00000.avi,1.6866350142269508,0.5
/raid/nayak/cropped/pycrop/2016-01-23_0041/001-00000.avi,2.7843827211369336,1.0
/raid/nayak/cropped/pycrop/2017-03-11_0022/001-00000.avi,-1.6934469746820857,0.0
/raid/nayak/cropped/pycrop/2017-03-11_0022/002-00001.avi,1.0706172854076197,0.0
/raid/nayak/cropped/pycrop/2021-01-30_0008/001-00000.avi,2.550673754698207,1.0
/raid/nayak/cropped/pycrop/2016-02-13_0015/001-00000.avi,-2.3686231988063757,0.0
/raid/nayak/cropped/pycrop/2016-02-13_0015/002-00001.avi,1.871685614053047,1.0
/raid/nayak/cropped/pycrop/2016-10-01_0014/002-00002.avi,3.443369572145351,0.0
/raid/nayak/cropped/pycrop/2016-10-01_0014/001-00001.avi,-0.8169298370940643,0.0
/raid/nayak/cropped/pycrop/2016-10-01_0014/001-00000.avi,-1.8741357923289874,1.0
/raid/nayak/cropped/pycrop/2015-05-16_0022/001-00000.avi,2.6212862320973174,1.0
/raid/nayak/cropped/pycrop/2015-05-16_0022/002-00001.avi,-1.7793749918540318,0.0
/raid/nayak/cropped/pycrop/2015-11-21_0032/002-00002.avi,-1.605148143944917,0.0
/raid/nayak/cropped/pycrop/2015-11-21_0032/001-00000.avi,-1.6800438570087415,0.0
/raid/nayak/cropped/pycrop/2015-11-21_0032/002-00001.avi,1.2242222130022669,0.0
/raid/nayak/cropped/pycrop/2020-12-31_0073/001-00001.avi,-2.707615175350572,0.4
/raid/nayak/cropped/pycrop/2020-12-31_0073/001-00000.avi,2.160799455004656,1.0
/raid/nayak/cropped/pycrop/2013-06-01_0003/001-00000.avi,-2.0865000037352246,1.0
/raid/nayak/cropped/pycrop/2013-06-01_0003/002-00001.avi,1.5552631570668947,0.3333333333333333
/raid/nayak/cropped/pycrop/2016-05-07_0015/002-00002.avi,1.976391749534615,1.0
/raid/nayak/cropped/pycrop/2016-05-07_0015/001-00001.avi,2.030277772082223,0.0
/raid/nayak/cropped/pycrop/2016-05-07_0015/001-00000.avi,-1.5239814739536355,0.375
/raid/nayak/cropped/pycrop/2013-06-08_0005/001-00000.avi,2.6222535185760734,1.0
/raid/nayak/cropped/pycrop/2015-09-05_0014/001-00000.avi,2.3820000077473624,0.75
/raid/nayak/cropped/pycrop/2015-09-05_0014/003-00002.avi,2.4850683136206992,1.0
/raid/nayak/cropped/pycrop/2015-09-05_0014/002-00001.avi,-2.093048229709006,1.0
/raid/nayak/cropped/pycrop/2021-04-01_0007/001-00000.avi,2.5836111118913525,1.0
/raid/nayak/cropped/pycrop/2016-03-19_0034/001-00000.avi,1.9289646523186206,1.0
/raid/nayak/cropped/pycrop/2014-05-10_0024/001-00000.avi,2.4761111050982163,1.0
/raid/nayak/cropped/pycrop/2016-02-06_0005/001-00000.avi,2.6380722765941695,0.8
/raid/nayak/cropped/pycrop/2016-05-28_0007/001-00000.avi,0.8872222231208251,1.0
/raid/nayak/cropped/pycrop/2020-05-23_0016/001-00000.avi,2.216093192764935,1.0
/raid/nayak/cropped/pycrop/2018-02-17_0029/001-00000.avi,1.9379874196266698,1.0
/raid/nayak/cropped/pycrop/2017-08-26_0038/001-00000.avi,2.0342483624158536,1.0
/raid/nayak/cropped/pycrop/2017-08-26_0038/002-00001.avi,-1.6813636199994517,0.5909090909090909
/raid/nayak/cropped/pycrop/2020-12-31_0076/001-00001.avi,-2.5564559303709373,0.3333333333333333
/raid/nayak/cropped/pycrop/2020-12-31_0076/001-00000.avi,2.680785434279177,1.0
/raid/nayak/cropped/pycrop/2016-03-12_0030/001-00000.avi,-1.9650248587724581,0.21428571428571427
/raid/nayak/cropped/pycrop/2016-03-12_0030/002-00001.avi,2.581425615098358,1.0
/raid/nayak/cropped/pycrop/2019-12-31_0018/001-00000.avi,2.2966560530540208,1.0
/raid/nayak/cropped/pycrop/2016-01-09_0018/001-00000.avi,2.591208789423927,0.10526315789473684
/raid/nayak/cropped/pycrop/2013-12-21_0001/001-00000.avi,1.6373412618916185,0.0
/raid/nayak/cropped/pycrop/2017-02-18_0017/001-00000.avi,-1.648364187022786,0.0
/raid/nayak/cropped/pycrop/2017-02-18_0017/002-00001.avi,2.6292530039658986,1.0
/raid/nayak/cropped/pycrop/2015-11-21_0015/002-00002.avi,2.577439018252096,1.0
/raid/nayak/cropped/pycrop/2015-11-21_0015/001-00001.avi,-0.5157619143916028,0.0
/raid/nayak/cropped/pycrop/2015-11-21_0015/001-00000.avi,-1.1980952424094793,0.0
/raid/nayak/cropped/pycrop/2017-07-09_0023/001-00001.avi,-1.2894375005053977,0.0
/raid/nayak/cropped/pycrop/2017-07-09_0023/001-00000.avi,2.2953306292715343,1.0
/raid/nayak/cropped/pycrop/2018-02-03_0020/001-00000.avi,-1.1876851926799172,0.0
/raid/nayak/cropped/pycrop/2017-12-31_0008/001-00000.avi,2.8740079350414733,1.0
/raid/nayak/cropped/pycrop/2020-08-15_0009/001-00000.avi,2.4812551407028494,1.0
